Job.Title.2011,"Cal.
Code",Name,Position,Effective.2011,Schd.,Grd.,Step,FTE,Pay.2011,Adjusted.2011,Prorated,Hrs/Dy
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,B,21,0.93,"22,584.00",21300.72,21300.72,7.42
Teacher Asst Voc,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,16,1,"28,368.00",28368,28368,6.67
Instructor Voc,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,01,1,"49,339.00",49339,49339,7.25
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,23,1,"31,649.00",31916,31916,6.67
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,13,1,"26,571.00",26571,26571,6.67
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,25,0.75,"24,871.00",18893,18893,8
Psychologist,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"52,411.00",52411,52411,7.25
Bldg Maint Assistant,SS,7/1/2010-EndOfYear,26PY,12M,BMA,OFF,21,1,"35,803.00",36219,36219,8
Psychologist,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"64,097.00",64097,64097,7.25
Teacher Asst SE,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,13,1,"26,571.00",26838,26838,6.67
Sr Network Analyst,SS,7/1/2010-EndOfYear,26PY,12M,SNET,OFF,16,1,"81,731.00",82147,82147,8
Speech Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,96,1,"54,699.00",57232,57232,7.25
Instr Phys Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,12,1,"43,665.00",46765,46765,7.25
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,12,1,"26,049.00",26049,26049,6.67
Sr Acct Clerk Typist,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,21,1,"42,253.00",45782,45782,8
SNR APPL SUPPORT SERVICES ASSIST,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,N/A,6,1,"45,371.00",45371,45371,8
Psychologist,EA,9/1/2010-EndOfYear,T26A,10T,GRP2,NA,,1,"49,073.00",49073,49073,7.25
Bldg Maint Mechanic,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,16,1,"36,207.00",36207,36207,8
Cleaner,SS,7/1/2010-EndOfYear,26PY,12M,LAB,OFF,18,1,"31,206.00",31206,31206,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,21,0.75,"22,584.00",17178,17178,8
Sr Account Clerk,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,17,1,"36,937.00",36937,36937,8
Secretary I,NREP,7/1/2010-EndOfYear,26PY,12M,CONF,NA,,1,"43,979.00",44395,44395,8
Sr Computer Ser Asst,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,OFF,14,1,"54,122.00",54538,54538,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,14,1,"27,104.00",27371,27371,6.67
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,08,1,"43,665.00",46387,46387,7.25
Teacher Asst Voc,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,16,1,"28,368.00",28368,28368,6.67
Licensed Pract Nurse,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,15,1,"27,747.00",28014,28014,6.67
Sr Acct Clerk Typist,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,17,1,"36,937.00",37353,37353,8
Speech Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,90,1,"66,036.00",69325,69325,7.25
Sr Computer Ser Asst,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,OFF,19,1,"63,226.00",63642,63642,8
School Aide (02),SS,6/1/2011-EndOfYear,T21A,10T,AIDE,B,22,0.75,"23,168.00",17616,1761.6,8
Instructor Voc,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,93,1,"58,445.00",60335,60335,7.25
Teacher Asst Voc,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,29,1,"33,643.00",33910,33910,6.67
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,01,1,"49,339.00",52250,52250,7.25
Psychologist,EA,9/1/2010-EndOfYear,T26A,10T,GRP2,NA,,1,"49,588.00",49588,49588,7.25
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",47332,47332,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,B,11,0.75,"17,847.00",13385,13385,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,B,23,0.75,"23,761.00",18061,18061,8
Instructor Voc,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,05,1,"45,237.00",45237,45237,7.25
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,010,1,"43,665.00",48466,48466,7.25
Occupational Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",43665,43665,7.25
Bldg Maint Mechanic,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,25,1,"48,454.00",48870,48870,8
School Social Worker-10 Month,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,98,1,"52,477.00",57089,57089,7.25
Instructor Voc,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,02.1,1,"46,461.00",46461,46461,7.25
Speech Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,01,1,"49,339.00",52817,52817,7.25
Instructional Asst,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,98,1,"52,477.00",56963,56963,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,13,0.75,"18,568.00",13926,13926,8
Instructor Voc,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,03,1,"46,820.00",48710,48710,7.25
School Social Worker-10 Month (03),EA,11/24/2010-EndOfYear,T21A,10T,TCH,B,06,1,"44,766.00",49378,35799.05,7.25
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,10,1,"25,084.00",25351,25351,6.67
Licensed Pract Nurse,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,16,1,"28,368.00",28635,28635,6.67
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,96,1,"54,699.00",58429,58429,7.25
School Social Worker-10 Month,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,01,1,"49,339.00",52250,52250,7.25
Cleaner,SS,7/1/2010-EndOfYear,26PY,12M,LAB,OFF,19,1,"31,931.00",32347,32347,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,17,0.75,"20,245.00",15184,15184,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",47332,47332,7.25
Occupational Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,10,1,"42,228.00",48730,48730,7.25
Psychologist,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"49,165.00",49165,49165,7.25
Instructor Voc,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,05,1,"45,237.00",48715,48715,7.25
Speech Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,00,1,"50,263.00",53111,53111,7.25
Sr Computer Ser Asst,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,OFF,11,1,"49,593.00",49735.4,49735.4,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,13,1,"26,571.00",26571,26571,6.67
Physical Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,96,0.57,"54,699.00",31178.43,31178.43,7.25
Coordinator of Multimedia Development,NONC,7/1/2010-EndOfYear,26PY,12M,CORD,NA,,1,"75,655.00",75655,75655,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T26A,10T,TA,A,7,1,"23,801.00",23801,23801,6.67
Instructional Asst,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,010,1,"43,665.00",46954,46954,7.25
Speech Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",45184,45184,7.25
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,10,1,"25,084.00",25084,25084,6.67
Psychologist,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"49,588.00",49588,49588,7.25
Psychologist,EA,9/1/2010-EndOfYear,T26A,10T,GRP2,NA,,1,"48,739.00",48739,48739,7.25
Instructional Asst,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"48,739.00",48739,48739,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,B,12,0.75,"18,203.00",13652,13652,8
Psychologist,EA,9/1/2010-EndOfYear,T26A,10T,GRP2,NA,,1,"48,739.00",48739,48739,7.25
Secretary I,SS,7/1/2010-EndOfYear,26PY,12M,STEN,OFF,19,1,"35,883.00",35883,35883,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,10,1,"25,084.00",25084,25084,6.67
Cleaner,SS,7/1/2010-EndOfYear,26PY,12M,LAB,OFF,14,1,"28,572.00",28572,28572,8
Occupational Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,010,1,"43,665.00",43665,43665,7.25
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,6,1,"39,333.00",39333,39333,7.25
School Aide,SS,1/3/2011-EndOfYear,T21A,10T,AIDE,A,8,0.75,"16,873.00",12655,7592.85,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,07,1,"44,409.00",47698,47698,7.25
Bldg Maint Mechanic,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,13,1,"34,109.00",34109,34109,8
Psychologist,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"47,077.00",47077,47077,7.25
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,11,1,"42,941.00",46797,46797,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,847.00",13385,13385,8
Physical Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",41517,41517,7.25
Occupational Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,11,1,"42,941.00",42941,42941,7.25
Bus/Comm Liaison 12 Mo,EA,7/1/2010-EndOfYear,26PY,12M,GRP4,NA,,1,"51,528.00",51528,51528,8
Coordinator  Assessment,EA,7/1/2010-EndOfYear,25PY,11M,GRP3,NA,,1,"58,802.00",58802,58802,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,12,1,"43,665.00",47332,47332,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,12,0.75,"18,203.00",13652,13652,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,13,0.75,"18,568.00",13926,13926,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,6,0.75,"16,340.00",12255,12255,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,010,1,"43,665.00",47143,47143,7.25
Instructor Voc,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,010,1,"43,665.00",46387,46387,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,10,0.75,"17,527.00",13145,13145,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,17,0.75,"20,245.00",15184,15184,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,06,1,"44,766.00",50512,50512,7.25
information tech net analyst II,SS,7/1/2010-EndOfYear,26PY,12M,SNET,N/A,8,1,"69,918.00",69918,69918,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,10,1,"25,084.00",25084,25084,6.67
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,9,1,"24,626.00",24626,24626,6.67
Licensed Pract Nurse,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,16,1,"28,368.00",28368,28368,6.67
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,10,0.75,"17,527.00",13145,13145,8
Teacher Asst SE,SS,9/1/2010-6/30/2011,T21A,10T,TA,A,6,0.9,"23,388.00",21049.2,21049.2,6.67
Instructor Voc,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,10,1,"42,228.00",42228,42228,7.25
"Instructor , Experiential Learning",EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,010,1,"43,665.00",44421,44421,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,847.00",13385,13385,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,9,1,"24,626.00",24626,24626,6.67
Teacher Asst Voc,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,10,1,"25,084.00",25084,25084,6.67
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",50167,50167,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,12,0.75,"18,203.00",13652,13652,8
Occupational Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,11,1,"42,941.00",42941,42941,7.25
"Instructor, Wayne County Jail",EA,7/1/2010-6/30/2011,26PY,12M,GRP4,NA,,1,"41,626.00",41626,41626,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,A,8,1,"24,152.00",24152,24152,6.67
School Aide,SS,11/1/2010-EndOfYear,T21A,10T,AIDE,B,12,0.75,"18,203.00",13652,10921.8,8
Instructor Voc (02),EA,1/31/2011-EndOfYear,T21A,10T,TCH,B,09,1,"43,665.00",46387,23425.44,7.25
Teacher Asst SE,SS,9/1/2010-5/19/2011,T21A,10T,TA,B,10,1,"25,084.00",25084,21572.24,6.67
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,7,0.75,"16,631.00",12473,12473,8
Secretary I,SS,7/1/2010-EndOfYear,26PY,12M,STEN,OFF,26,1,"44,064.00",44064,44064,8
Web Developer,SS,7/1/2010-6/30/2011,26PY,12M,WEB,OFF,10,1,"57,388.00",57388,57388,8
School Aide (02),SS,12/20/2010-EndOfYear,T21A,10T,AIDE,B,9,0.75,"17,208.00",12906,8195.31,8
Speech Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,10,1,"42,228.00",45706,45706,7.25
Secretary I,SS,7/1/2010-EndOfYear,26PY,12M,STEN,OFF,15,1,"31,682.00",31682,31682,8
Psychologist,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"49,165.00",49165,49165,7.25
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",46387,46387,7.25
Typist-12 Month XX,NREP,7/1/2010-EndOfYear,26PY,12M,CONF,NA,,1,"32,295.00",32295,32295,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,09,1,"43,665.00",43665,43665,7.25
Physical Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,08,1,"43,665.00",46387,46387,7.25
Teacher Asst SE,SS,9/1/2010-6/30/2011,T21A,10T,TA,A,4,0.9,"22,540.00",20286,20286,6.67
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,9,0.75,"17,208.00",12906,12906,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,12,0.75,"18,203.00",13652,13652,8
Teacher Asst Voc,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,14,1,"27,104.00",27104,27104,6.67
INTERIM ADMINISTRATOR OF ALT ED,AA,7/1/2010-6/30/2011,26PY,12M,ADM,NA,,1,"69,973.00",69973,69973,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,17,0.75,"20,245.00",15184,15184,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,9,0.75,"17,208.00",12906,12906,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,10,1,"42,228.00",46462,46462,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,B,12,0.75,"18,203.00",13652,13652,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,8,1,"40,757.00",44991,44991,7.25
Physical Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,7,1,"40,044.00",45538,45538,7.25
Physical Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,12,1,"43,665.00",49537,49537,7.25
Teacher Asst SE,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,12,1,"26,049.00",26049,26049,6.67
Teacher Asst SE,SS,9/1/2010-EndOfYear,T21A,10T,TA,A,6,1,"23,388.00",23388,23388,6.67
School Social Worker-10 Month on schedul,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",46129,46129,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,12,0.75,"18,203.00",13652,13652,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",44428,44428,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,13,0.75,"18,568.00",13926,13926,8
Teacher Asst SE,SS,9/1/2010-EndOfYear,T26A,10T,TA,A,3,1,"22,107.00",22107,22107,6.67
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,B,9,0.75,"17,208.00",12906,12906,8
Psychologist,EA,9/1/2010-EndOfYear,T21A,10T,GRP2,NA,,1,"43,044.00",43044,43044,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,6,0.75,"16,340.00",12255,12255,8
Teacher Asst SE,SS,9/1/2010-6/30/2011,T21A,10T,TA,A,2,0.9,"21,702.00",19531.8,19531.8,6.67
Instructor Voc,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,05,1,"45,237.00",47959,47959,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,10,0.75,"17,527.00",13145,13145,8
Teacher Asst SE,SS,9/1/2010-6/30/2011,T21A,10T,TA,A,5,0.9,"22,960.00",20664,20664,6.67
Teacher Asst SE,SS,9/1/2010-6/30/2011,T21A,10T,TA,A,4,0.9,"22,540.00",20286,20286,6.67
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,9,1,"41,517.00",44995,44995,7.25
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
Cleaner,SS,7/1/2010-EndOfYear,26PY,12M,LAB,N/A,7,1,"25,090.00",25090,25090,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,14,0.75,"18,937.00",14203,14203,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,7,0.75,"16,631.00",12473,12473,8
School Aide (02),SS,3/21/2011-6/30/2011,T21A,10T,AIDE,A,5,0.75,"16,044.00",12033,4151.38,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,6,1,"39,333.00",41475,41475,7.25
Teacher Asst SE,SS,9/1/2010-6/30/2011,T21A,10T,TA,A,2,0.9,"21,702.00",19531.8,19531.8,6.67
Teacher Asst SE,SS,9/1/2010-4/29/2011,T26A,10T,TA,A,2,0.9,"21,702.00",19531.8,15625.44,6.67
Computer Serv Asst,SS,7/1/2010-EndOfYear,26PY,12M,CSA,OFF,14,1,"36,489.00",36489,36489,8
Laborer,SS,7/1/2010-EndOfYear,26PY,12M,LAB,N/A,5,1,"24,205.00",24205,24205,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,5,0.75,"16,044.00",12033,12033,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,8,1,"40,757.00",43668,43668,7.25
Instr Phys Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,10,1,"42,228.00",45517,45517,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,7,0.75,"16,631.00",12473,12473,8
Teacher Asst SE,SS,11/1/2010-6/30/2011,T21A,10T,TA,A,3,0.9,"22,107.00",19896.3,15917.04,6.67
School Counselor,EA,9/1/2010-EndOfYear,T26A,10T,GRP2,NA,,1,"43,497.00",43497,43497,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,9,0.75,"17,208.00",12906,12906,8
Comp Systems Analyst,SS,7/1/2010-EndOfYear,26PY,12M,WEB,OFF,17,1,"66,555.00",66555,66555,8
Case Mgr/Career Coun,EA,7/1/2010-6/30/2011,26PY,12M,GRP4,NA,,1,"40,418.00",40418,40418,8
Staff Dev Trainer,NONC,7/1/2010-EndOfYear,26PY,12M,CORD,NA,,1,"84,355.00",84355,84355,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,6,0.75,"16,340.00",12255,12255,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,B,9,0.75,"17,208.00",12906,12906,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",48851,48851,7.25
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
Sr Computer Ser Asst,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,N/A,1,1,"41,492.00",41492,41492,8
INFO TECH NETWORK  ANALYST I,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,N/A,3,1,"42,886.00",42886,42886,8
Physical Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,97,1,"53,401.00",53401,53401,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,9,0.75,"17,208.00",12906,12906,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,3,1,"37,948.00",41048,41048,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,5,0.75,"16,044.00",12033,12033,8
Occupational Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,8,1,"40,757.00",40757,40757,7.25
Occupational Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,8,1,"40,757.00",40757,40757,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,7,0.75,"16,631.00",12473,12473,8
Laborer,SS,7/1/2010-EndOfYear,26PY,12M,LAB,OFF,18,1,"31,206.00",31206,31206,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,5,0.75,"16,044.00",12033,12033,8
"Instructor , Experiential Learning",EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,6,1,"39,333.00",42307,42307,7.25
Staff Dev Trainer,NONC,7/1/2010-EndOfYear,26PY,12M,CORD,NA,,1,"73,003.00",73003,73003,8
Physical Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,010,0.8,"43,665.00",34932,34932,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,13,0.75,"18,568.00",13926,13926,8
Sr Computer Ser Asst,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,N/A,6,1,"45,371.00",45371,45371,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,5,0.75,"16,044.00",12033,12033,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,4,0.75,"15,749.00",11812,11812,8
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,4,0.75,"15,749.00",11812,11812,8
Instructor Voc,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,9,1,"41,517.00",47830,47830,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,6,0.75,"16,340.00",12255,12255,8
Physical Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,9,1,"41,517.00",41517,41517,7.25
Speech Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,05,1,"45,237.00",47959,47959,7.25
"Instructor , Experiential Learning",EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,6,1,"39,333.00",42055,42055,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,6,0.75,"16,340.00",12255,12255,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,4,0.75,"15,749.00",11812,11812,8
"Instructor, Literacy",EA,7/1/2010-6/30/2011,26PY,12M,GRP4,NA,,1,"44,063.00",44063,44063,8
Cleaner,SS,7/1/2010-EndOfYear,26PY,12M,LAB,N/A,4,1,"23,762.00",23762,23762,8
Instructor Voc,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,06,1,"44,766.00",51268,51268,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,4,0.75,"15,749.00",11812,11812,8
Sr Acct Clerk Typist,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,11,1,"32,786.00",32786,32786,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,847.00",13385,13385,8
