Job.Title.2010,"Cal.
Code",Name,Position,Effective.2010,Schd.,Grd.,Step,FTE,Pay.2010,Adjusted.2010,Prorated,Hrs/Dy
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,22,1,"30,579.00",30846,30846,6.67
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,12,1,"25,672.00",25672,25672,6.67
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,24,0.75,"24,029.00",18262,18262,8
Psychologist,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"52,411.00",52411,52411,7.25
Bldg Maint Assistant,SS,7/1/2009-EndOfYear,26PY,12M,BMA,OFF,20,1,"34,592.00",35008,35008,8
Psychologist,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"64,097.00",64097,64097,7.25
Teacher Asst SE,SS,7/1/2009-EndOfYear,T26A,10T,TA,B,12,1,"25,672.00",25939,25939,6.67
Sr Network Analyst,SS,7/1/2009-EndOfYear,26PY,12M,SNET,OFF,15,1,"78,967.00",79087.64,79087.64,8
Speech Therapist,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,96,1,"54,699.00",57232,57232,7.25
Instr Phys Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,11,1,"42,941.00",46041,46041,7.25
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,11,1,"25,168.00",25168,25168,6.67
Sr Acct Clerk Typist,SS,7/1/2009-EndOfYear,26PY,12M,BMM,OFF,20,1,"40,824.00",44353,44353,8
SNR APPL SUPPORT SERVICES ASSIST,SS,7/1/2009-EndOfYear,26PY,12M,SCSA,N/A,5,1,"43,837.00",43837,43837,8
Psychologist,EA,7/1/2009-EndOfYear,T26A,10T,GRP2,NA,,1,"49,073.00",49073,49073,7.25
Bldg Maint Mechanic,SS,7/1/2009-EndOfYear,26PY,12M,BMM,OFF,15,1,"34,983.00",34983,34983,8
Cleaner,SS,7/1/2009-EndOfYear,26PY,12M,LAB,OFF,17,1,"30,151.00",30151,30151,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,20,0.75,"21,820.00",16605,16605,8
Sr Account Clerk,SS,7/1/2009-EndOfYear,26PY,12M,BMM,OFF,16,1,"35,688.00",35688,35688,8
Secretary I,NREP,4/21/2010-EndOfYear,26PY,12M,CONF,NA,,1,"42,281.00",42697,8211,8
Sr Computer Ser Asst,SS,7/1/2009-EndOfYear,26PY,12M,SCSA,OFF,13,1,"52,292.00",52343.99,52343.99,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,13,1,"26,187.00",26187,26187,6.67
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,08,1,"43,665.00",46387,46387,7.25
Teacher Asst Voc,SS,7/1/2009-EndOfYear,T26A,10T,TA,B,15,1,"27,409.00",27409,27409,6.67
Licensed Pract Nurse,SS,7/1/2009-EndOfYear,T26A,10T,TA,B,14,1,"26,809.00",27076,27076,6.67
Sr Acct Clerk Typist,SS,7/1/2009-EndOfYear,26PY,12M,BMM,OFF,16,1,"35,688.00",36104,36104,8
Speech Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,90,1,"66,036.00",69325,69325,7.25
Sr Computer Ser Asst,SS,7/1/2009-EndOfYear,26PY,12M,SCSA,OFF,18,1,"61,088.00",61504,61504,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,21,0.75,"22,384.00",17028,17028,8
Instructor Voc,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,93,1,"58,445.00",60335,60335,7.25
Teacher Asst Voc,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,28,1,"32,505.00",32772,32772,6.67
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,01,1,"49,339.00",52250,52250,7.25
Psychologist,EA,7/1/2009-EndOfYear,T26A,10T,GRP2,NA,,1,"49,588.00",49588,49588,7.25
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",47332,47332,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,B,10,0.75,"17,243.00",12932,12932,8
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,B,22,0.75,"22,957.00",17478,17478,8
Instructor Voc,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,05,1,"45,237.00",45237,45237,7.25
Instructor Spec Ed (03),EA,10/13/2009-EndOfYear,T21A,10T,TCH,A,12,1,"43,665.00",48466,41680.68,7.25
Occupational Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",43665,43665,7.25
Bldg Maint Mechanic,SS,7/1/2009-EndOfYear,26PY,12M,BMM,OFF,24,1,"46,815.00",47231,47231,8
School Social Worker-10 Month,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,98,1,"52,477.00",57089,57089,7.25
Instructor Voc,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,02.1,1,"46,461.00",46461,46461,7.25
Speech Therapist,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,01,1,"49,339.00",52817,52817,7.25
Instructional Asst,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,98,1,"52,477.00",56963,56963,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,12,0.75,"17,940.00",13455,13455,8
Instructor Voc,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,03,1,"46,820.00",48710,48710,7.25
School Social Worker-10 Month,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,06,1,"44,766.00",49378,49378,7.25
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,9,1,"24,236.00",24396.2,24396.2,6.67
Licensed Pract Nurse,SS,7/1/2009-EndOfYear,T26A,10T,TA,B,15,1,"27,409.00",27676,27676,6.67
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,96,1,"54,699.00",58429,58429,7.25
School Social Worker-10 Month,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,01,1,"49,339.00",52250,52250,7.25
Cleaner,SS,7/1/2009-EndOfYear,26PY,12M,LAB,OFF,18,1,"30,851.00",31267,31267,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,16,0.75,"19,561.00",14671,14671,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",47332,47332,7.25
Occupational Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",48019,48019,7.25
Psychologist,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"49,165.00",49165,49165,7.25
Instructor Voc,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,05,1,"45,237.00",48715,48715,7.25
Speech Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,00,1,"50,263.00",53111,53111,7.25
Sr Computer Ser Asst,SS,7/1/2009-EndOfYear,26PY,12M,SCSA,OFF,10,1,"47,916.00",47916,47916,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,12,1,"25,672.00",25672,25672,6.67
Physical Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,96,0.57,"54,699.00",31178.43,31178.43,7.25
Coordinator of Multimedia Development,NONC,7/1/2009-EndOfYear,26PY,12M,CORD,NA,,1,"73,374.00",73374,73374,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T26A,10T,TA,A,6,1,"22,996.00",22996,22996,6.67
Instructional Asst,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,12,1,"43,665.00",46954,46954,7.25
Speech Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,8,1,"40,757.00",42968.5,42968.5,7.25
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,9,1,"24,236.00",24236,24236,6.67
Psychologist,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"49,588.00",49588,49588,7.25
Psychologist,EA,7/1/2009-EndOfYear,T26A,10T,GRP2,NA,,1,"48,739.00",48739,48739,7.25
Instructional Asst,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"48,739.00",48739,48739,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,B,11,0.75,"17,587.00",13190,13190,8
Psychologist,EA,7/1/2009-EndOfYear,T26A,10T,GRP2,NA,,1,"48,739.00",48739,48739,7.25
Secretary I,SS,7/1/2009-EndOfYear,26PY,12M,STEN,OFF,18,1,"34,670.00",34670,34670,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,9,1,"24,236.00",24236,24236,6.67
Cleaner,SS,7/1/2009-EndOfYear,26PY,12M,LAB,OFF,13,1,"27,606.00",27606,27606,8
Occupational Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,12,1,"43,665.00",43665,43665,7.25
Instructor Spec Ed,EA,9/1/2009-EndOfYear,T26A,10T,TCH,A,5,1,"38,952.00",38952,38952,7.25
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,07,1,"44,409.00",47698,47698,7.25
Bldg Maint Mechanic,SS,7/1/2009-EndOfYear,26PY,12M,BMM,OFF,12,1,"32,956.00",32956,32956,8
Psychologist,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"47,077.00",47077,47077,7.25
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,10,1,"42,228.00",45895,45895,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,10,0.75,"17,243.00",12932,12932,8
Physical Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,8,1,"40,757.00",40757,40757,7.25
Occupational Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,10,1,"42,228.00",42228,42228,7.25
Summer School Teacher,EA,7/6/2009-8/14/2009,SUME,SUMS,TCH,,,1,"9,619.20",9619.2,9619.2,7.25
Bus/Comm Liaison 12 Mo,EA,7/1/2009-EndOfYear,26PY,12M,GRP4,NA,,1,"51,528.00",51528,51528,8
Coordinator  Assessment,EA,7/1/2009-EndOfYear,26PE,11M,GRP3,NA,,1,"58,802.00",58802,58802,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,11,1,"42,941.00",46230,46230,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,587.00",13190,13190,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,12,0.75,"17,940.00",13455,13455,8
School Aide,SS,7/1/2009-10/26/2009,T26A,10T,AIDE,A,6,0.75,"16,068.00",12051,2169.18,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,12,1,"43,665.00",47143,47143,7.25
Instructor Voc,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,12,1,"43,665.00",46387,46387,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,B,9,0.75,"16,933.00",12700,12700,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,16,0.75,"19,561.00",14671,14671,8
Instructor Spec Ed,EA,9/1/2009-EndOfYear,T26A,10T,TCH,B,06,1,"44,766.00",50512,50512,7.25
information tech net analyst II,SS,7/1/2009-EndOfYear,26PY,12M,SNET,N/A,7,1,"67,554.00",67554,67554,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,9,1,"24,236.00",24236,24236,6.67
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,A,8,1,"23,793.00",23793,23793,6.67
Licensed Pract Nurse,SS,7/1/2009-EndOfYear,T26A,10T,TA,B,16,1,"27,813.00",27813,27813,6.67
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,9,0.75,"16,933.00",12700,12700,8
Teacher Asst SE,SS,9/1/2009-6/30/2010,T21A,10T,TA,A,5,0.9,"22,597.00",20337.3,20337.3,6.67
Instructor Voc,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",41517,41517,7.25
"Instructor , Experiential Learning",EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,12,1,"43,665.00",44421,44421,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,10,0.75,"17,243.00",12932,12932,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T26A,10T,TA,A,8,1,"23,793.00",23793,23793,6.67
Teacher Asst Voc,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,9,1,"24,236.00",24236,24236,6.67
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",50167,50167,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,587.00",13190,13190,8
Occupational Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,10,1,"42,228.00",42228,42228,7.25
"Instructor, Wayne County Jail",EA,7/1/2009-6/30/2010,26PY,12M,GRP4,NA,,1,"41,626.00",41626,41626,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,A,7,1,"23,335.00",23335,23335,6.67
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,587.00",13190,13190,8
Instructor Voc,EA,9/1/2009-6/30/2010,T21A,10T,TCH,A,12,0.6,"43,665.00",27832.2,27832.2,7.25
Teacher Asst Voc,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,9,1,"24,236.00",24236,24236,6.67
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,6,0.75,"16,068.00",12051,12051,8
Secretary I (02),SS,5/3/2010-EndOfYear,26PY,12M,STEN,OFF,25,1,"42,574.00",42574,6713.75,8
Web Developer,SS,7/1/2009-EndOfYear,26PY,12M,WEB,OFF,9,1,"55,447.00",55447,55447,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,8,0.75,"16,627.00",12470,12470,8
Speech Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",44995,44995,7.25
Secretary I,SS,7/1/2009-EndOfYear,26PY,12M,STEN,OFF,14,1,"30,611.00",30611,30611,8
Psychologist,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"49,165.00",49165,49165,7.25
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,08,1,"43,665.00",46387,46387,7.25
Typist-12 Month XX,NREP,7/1/2009-EndOfYear,26PY,12M,CONF,NA,,1,"31,263.00",31263,31263,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,12,1,"43,665.00",43665,43665,7.25
Physical Therapist,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,08,1,"43,665.00",46387,46387,7.25
Teacher Asst SE,SS,9/1/2009-6/30/2010,T21A,10T,TA,A,3,0.9,"21,778.00",19600.2,19600.2,6.67
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,8,0.75,"16,627.00",12470,12470,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,587.00",13190,13190,8
Teacher Asst Voc,SS,7/1/2009-EndOfYear,T21A,10T,TA,B,13,1,"26,187.00",26187,26187,6.67
INTERIM ADMINISTRATOR OF ALT ED,AA,2/3/2010-6/30/2010,26PY,12M,ADM,NA,,1,"68,266.00",68266,27831.52,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,16,0.75,"19,561.00",14671,14671,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,8,0.75,"16,627.00",12470,12470,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,9,1,"41,517.00",45751,45751,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,587.00",13190,13190,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,7,1,"40,044.00",44278,44278,7.25
Physical Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,6,1,"39,333.00",44827,44827,7.25
Physical Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,11,1,"42,941.00",48813,48813,7.25
Teacher Asst Voc,SS,7/1/2009-EndOfYear,T26A,10T,TA,B,11,1,"25,168.00",25168,25168,6.67
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,A,5,1,"22,597.00",22597,22597,6.67
School Social Worker-10 Month on schedul,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,8,1,"40,757.00",45369,45369,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,11,0.75,"17,587.00",13190,13190,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,8,1,"40,757.00",43668,43668,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,12,0.75,"17,940.00",13455,13455,8
Teacher Asst SE,SS,7/1/2009-EndOfYear,T26A,10T,TA,A,2,1,"21,359.00",21359,21359,6.67
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,8,0.75,"16,627.00",12470,12470,8
Psychologist,EA,7/1/2009-EndOfYear,T21A,10T,GRP2,NA,,1,"43,044.00",43044,43044,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,5,0.75,"15,788.00",11841,11841,8
Teacher Asst SE,SS,9/2/2009-6/30/2010,T21A,10T,TA,A,1,0.9,"20,968.00",18871.2,18871.2,6.67
Instructor Voc,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,05,1,"45,237.00",47959,47959,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,9,0.75,"16,933.00",12700,12700,8
Teacher Asst SE,SS,9/1/2009-6/30/2010,T26A,10T,TA,A,4,0.9,"22,184.00",19965.6,19965.6,6.67
Teacher Asst SE (03),SS,11/23/2009-EndOfYear,T21A,10T,TA,A,3,1,"21,778.00",21778,15897.94,6.67
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,8,1,"40,757.00",44235,44235,7.25
On Line  Course Instructor,EA,7/1/2009-6/30/2010,,,GRP6,NA,,0,0,0,0,7.25
On Line  Course Instructor,EA,7/1/2009-6/30/2010,,,GRP6,NA,,0,0,0,0,7.25
Cleaner,SS,7/1/2009-EndOfYear,26PY,12M,LAB,N/A,6,1,"24,242.00",24242,24242,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,13,0.75,"18,297.00",13723,13723,8
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,6,0.75,"16,068.00",12051,12051,8
School Aide,SS,9/2/2009-EndOfYear,T21A,10T,AIDE,A,4,0.75,"15,501.00",11626,11626,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,5,1,"38,952.00",41094,41094,7.25
Teacher Asst SE,SS,7/1/2009-EndOfYear,T21A,10T,TA,A,1,1,"20,968.00",20968,20968,6.67
Teacher Asst SE (02),SS,9/1/2009-6/30/2010,T21A,10T,TA,A,1,0.9,"20,968.00",18871.2,18871.2,6.67
Computer Serv Asst,SS,7/1/2009-EndOfYear,26PY,12M,CSA,OFF,13,1,"35,255.00",35255,35255,8
Laborer,SS,7/1/2009-EndOfYear,26PY,12M,LAB,N/A,4,1,"23,386.00",23386,23386,8
School Aide,SS,7/1/2009-8/31/2009,T21A,10T,AIDE,A,3,0.75,"15,217.00",11412.75,0,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,7,1,"40,044.00",42955,42955,7.25
Instr Phys Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,9,1,"41,517.00",44806,44806,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,6,0.75,"16,068.00",12051,12051,8
Teacher Asst SE,SS,2/1/2010-6/30/2010,T21A,10T,TA,A,2,0.9,"21,359.00",19223.1,9611.55,6.67
School Counselor,EA,7/1/2009-EndOfYear,T26A,10T,GRP2,NA,,1,"43,497.00",43497,43497,7.25
School Aide (03),SS,3/1/2010-EndOfYear,T21A,10T,AIDE,A,8,0.75,"16,627.00",12470,4988.1,8
Comp Systems Analyst,SS,7/1/2009-EndOfYear,26PY,12M,WEB,OFF,16,1,"64,304.00",64304,64304,8
Case Mgr/Career Coun (02),EA,12/30/2009-6/30/2010,26PY,12M,GRP4,NA,,1,"40,418.00",40418,20364.45,8
Staff Dev Trainer,NONC,7/1/2009-EndOfYear,26PY,12M,CORD,NA,,1,"81,903.00",81903,81903,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,5,0.75,"15,788.00",11841,11841,8
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,8,0.75,"16,627.00",12470,12470,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,8,1,"40,757.00",48091,48091,7.25
On Line  Course Instructor,EA,7/1/2009-6/30/2010,,,GRP6,NA,,0,0,0,0,7.25
Sr Computer Ser Asst,SS,2/1/2010-EndOfYear,26PY,12M,SCSA,N/A,0,1,"40,089.00",40089,16498.33,8
INFO TECH NETWORK  ANALYST I,SS,7/1/2009-EndOfYear,26PY,12M,SCSA,N/A,2,1,"41,436.00",41436,41436,8
Physical Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,97,1,"53,401.00",53401,53401,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,8,0.75,"16,627.00",12470,12470,8
Instructor Spec Ed,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,2,1,"37,436.00",40536,40536,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,4,0.75,"15,501.00",11626,11626,8
Occupational Therapist (05),EA,5/17/2010-EndOfYear,T26A,10T,TCH,A,7,0.8,"40,044.00",32035.2,4805.28,7.25
Occupational Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,7,1,"40,044.00",40044,40044,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,6,0.75,"16,068.00",12051,12051,8
Laborer,SS,7/1/2009-EndOfYear,26PY,12M,LAB,OFF,17,1,"30,151.00",30151,30151,8
Teacher Asst SE,SS,9/1/2009-6/30/2010,T21A,10T,TA,A,1,0.9,"20,968.00",18871.2,18871.2,6.67
"Instructor , Experiential Learning",EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,5,1,"38,952.00",41384,41384,7.25
Staff Dev Trainer,NONC,7/1/2009-EndOfYear,26PY,12M,CORD,NA,,1,"70,774.00",70774,70774,8
Physical Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,12,0.8,"43,665.00",34932,34932,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,B,12,0.75,"17,940.00",13455,13455,8
Sr Computer Ser Asst (02),SS,2/16/2010-EndOfYear,26PY,12M,SCSA,N/A,5,1,"43,837.00",43837,16354.57,8
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,4,0.75,"15,501.00",11626,11626,8
Instructor Voc,EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,11,1,"42,941.00",47931,47931,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,3,0.75,"15,217.00",11413,11413,8
On Line  Course Instructor,EA,7/1/2009-6/30/2010,,,GRP6,NA,,0,0,0,0,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,3,0.75,"15,217.00",11413,11413,8
Instructor Voc,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,8,1,"40,757.00",47070,47070,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,5,0.75,"15,788.00",11841,11841,8
Physical Therapist,EA,7/1/2009-EndOfYear,T26A,10T,TCH,A,8,1,"40,757.00",40757,40757,7.25
Speech Therapist,EA,7/1/2009-EndOfYear,T21A,10T,TCH,B,05,1,"45,237.00",47959,47959,7.25
"Instructor , Experiential Learning",EA,7/1/2009-EndOfYear,T21A,10T,TCH,A,5,1,"38,952.00",41674,41674,7.25
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,5,0.75,"15,788.00",11841,11841,8
School Aide,SS,7/1/2009-EndOfYear,T21A,10T,AIDE,A,3,0.75,"15,217.00",11413,11413,8
"Instructor, Literacy",EA,7/1/2009-6/30/2010,26PY,12M,GRP4,NA,,1,"44,063.00",44063,44063,8
Cleaner,SS,7/1/2009-EndOfYear,26PY,12M,LAB,N/A,3,1,"22,958.00",22958,22958,8
Instructor Voc,EA,7/1/2009-EndOfYear,T26A,10T,TCH,B,06,1,"44,766.00",51268,51268,7.25
School Aide,SS,7/1/2009-EndOfYear,T26A,10T,AIDE,A,3,0.75,"15,217.00",11413,11413,8
