Job.Title.2022,"Cal.
Code",Name,Position,Effective.2022,Schd.,Grd.,Step,FTE,Pay.2022,Adjusted.2022,Prorated,Hrs/Dy
Secretary I,SS,11/9/2021-EndOfYear,26PY,12M,STEN,N/A,8,1,"31,458.00",34571,22205.22,8
Stenographer,SS,7/1/2021-EndOfYear,26PY,12M,STEN,OFF,36,0.8,"58,733.00",47402.4,47402.4,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,32,0.75,"31,266.00",23749.5,23749.5,8
Teaching  Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,27,1,"39,063.00",39396.5,39396.5,6.67
Instructor Career & Technical Education,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,01,1,"72,334.00",74224,74224,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,34,1,"43,544.00",43877.5,43877.5,6.67
Teaching Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,24,1,"36,607.00",36940.5,36940.5,6.67
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,36,0.75,"34,390.00",26092.5,26092.5,8
Psychologist,EA,8/30/2021-EndOfYear,T21A,10T,GRP2,NA,,1,"76,839.00",76839,76839,7.25
Building Maintenance Assistant,SS,7/1/2021-EndOfYear,26PY,12M,BMA,OFF,32,1,"48,079.00",48599,48599,8
Teaching  Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,A,8,0.9,"27,781.00",25002.9,25002.9,6.67
TCI Trainer,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"108,424.00",108424,108424,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,24,1,"36,607.00",36940.5,36940.5,6.67
Sr Network Analyst,SS,7/1/2021-EndOfYear,26PY,12M,SNET,OFF,27,1,"111,955.00",112475,112475,8
Speech Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,96,1,"80,194.00",82727,82727,7.25
Instructor Physical Education,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,011,1,"60,866.00",63966,63966,7.25
Teaching  Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,20,0.9,"33,951.00",30555.9,30555.9,6.67
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,23,1,"35,894.00",36227.5,36227.5,6.67
Sr. Account Clerk Typist,SS,7/1/2021-EndOfYear,26PY,12M,BMM,OFF,32,1,"58,029.00",61662,61662,8
Manager of Data Services (02),NONC,8/30/2021-EndOfYear,26PY,12M,CORD,NA,,1,"105,825.00",105825,88730.19,8
Psychologist,EA,8/30/2021-EndOfYear,T26A,10T,GRP2,NA,,1,"71,945.00",71945,71945,7.25
Building Maintenance Supervisor,NREP,7/1/2021-EndOfYear,26PY,12M,OTHR,NA,,1,"65,000.00",65000,65000,8
Cleaner,SS,7/1/2021-EndOfYear,26PY,12M,LAB,OFF,29,1,"42,918.00",43438,43438,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,32,0.75,"31,266.00",23749.5,23749.5,8
Sr Account Clerk,SS,7/1/2021-EndOfYear,26PY,12M,BMM,OFF,28,1,"50,768.00",51288,51288,8
Administrative Aide,NREP,7/1/2021-EndOfYear,26PY,12M,CONF,NA,,1,"63,416.00",65080,65080,8
Sr. Computer Services Assistant,SS,7/1/2021-EndOfYear,26PY,12M,SCSA,OFF,25,1,"74,240.00",74760,74760,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,25,1,"37,335.00",37668.5,37668.5,6.67
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,08,1,"64,015.00",66737,66737,7.25
Teaching  Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,27,1,"39,063.00",39396.5,39396.5,6.67
Licensed Practical Nurse,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,26,1,"38,214.00",38547.5,38547.5,6.67
Buyer,NREP,7/1/2021-EndOfYear,26PY,12M,CONF,NA,,1,"63,904.00",65568,65568,8
Speech Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,90,1,"96,812.00",100101,100101,7.25
Sr. Computer Services Assistant,SS,7/1/2021-EndOfYear,26PY,12M,SCSA,OFF,30,1,"86,678.00",87198,87198,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,33,0.75,"32,062.00",24346.5,24346.5,8
Online Course Instructor,EA,7/1/2021-EndOfYear,,,GRP6,NA,,0.01,0,0,0,7.25
Teaching Assistant,SS,8/30/2021-12/29/2021,T21A,10T,TA,B,40,1,"46,266.57",46600.07,18640.04,6.67
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,01,1,"72,334.00",75245,75245,7.25
Psychologist,EA,8/30/2021-EndOfYear,T26A,10T,GRP2,NA,,1,"72,698.00",72698,72698,7.25
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,08,1,"64,015.00",67682,67682,7.25
Buyer,NREP,11/9/2021-EndOfYear,26PY,12M,CONF,NA,,1,"53,000.00",53000,34042.31,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,22,0.75,"24,792.00",18894,18894,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,34,0.75,"32,876.00",24957,24957,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,010,1,"61,909.00",66710,66710,7.25
Occupational Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,08,1,"64,015.00",64015,64015,7.25
School Social Worker-10 Month,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,98,1,"76,935.00",81547,81547,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,35,0.9,"44,180.00",40062.15,40062.15,6.67
Occupational Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,012,1,"59,752.00",59752,59752,7.25
Speech Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,01,1,"72,334.00",75812,75812,7.25
Coordinator Clinical Support,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"109,273.00",109273,109273,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
School Social Worker-10 Month,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,06,1,"65,630.00",70242,70242,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,21,1,"34,577.00",34910.5,34910.5,6.67
Licensed Practical Nurse,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,27,1,"39,063.00",39396.5,39396.5,6.67
Instructor Spec Ed,EA,8/30/2021-6/24/2022,T26A,10T,TCH,B,96,1,"80,194.00",83924,83924,7.25
School Social Worker-10 Month,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,01,1,"72,334.00",75245,75245,7.25
Cleaner,SS,7/1/2021-EndOfYear,26PY,12M,LAB,OFF,30,1,"43,928.00",44448,44448,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,08,1,"64,015.00",67682,67682,7.25
Occupational Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,013,1,"58,706.00",65208,65208,7.25
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,06,1,"65,630.00",70620,70620,7.25
Psychologist,EA,8/30/2021-EndOfYear,T21A,10T,GRP2,NA,,1,"70,091.00",70091,70091,7.25
Instructor Career & Technical Education,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,05,1,"66,320.00",69798,69798,7.25
Speech Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,00,1,"73,687.00",76535,76535,7.25
Sr. Computer Services Assistant,SS,7/1/2021-EndOfYear,26PY,12M,SCSA,OFF,22,1,"68,054.00",68574,68574,8
Coordinator of Leadership Institute,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"13,000.00",13000,13000,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,24,1,"36,607.00",36940.5,36940.5,6.67
Physical Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,96,1,"80,194.00",80194,80194,7.25
Coordinator of Multimedia Development,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"100,081.00",100081,100081,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,18,1,"32,824.00",33157.5,33157.5,6.67
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,010,1,"61,909.00",65198,65198,7.25
Speech Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,014,1,"57,664.00",61331,61331,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,21,1,"34,577.00",34910.5,34910.5,6.67
Behavioral Specialist Coordinator-12m,NONC,8/23/2021-EndOfYear,26PY,12M,CORD,NA,,1,"88,000.00",88000,75476.92,8
Psychologist,EA,8/30/2021-EndOfYear,T26A,10T,GRP2,NA,,1,"71,454.00",71454,71454,7.25
Behavioral Specialist Coordinator-12m,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"96,558.00",96558,96558,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
Psychologist,EA,8/30/2021-EndOfYear,T26A,10T,GRP2,NA,,1,"71,454.00",71454,71454,7.25
Secretary I,SS,7/1/2021-EndOfYear,26PY,12M,STEN,OFF,30,1,"49,328.00",49848,49848,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,21,1,"34,577.00",34910.5,34910.5,6.67
Cleaner,SS,7/1/2021-EndOfYear,26PY,12M,LAB,OFF,25,1,"39,341.00",39861,39861,8
Occupational Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,010,1,"61,909.00",61909,61909,7.25
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,017,1,"55,634.00",59868,59868,7.25
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,19,0.75,"23,464.00",17598,17598,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,07,1,"65,108.00",68397,68397,7.25
Bldg Maint Mechanic,SS,7/1/2021-EndOfYear,26PY,12M,BMM,OFF,24,1,"46,903.00",47423,47423,8
Psychologist,EA,8/30/2021-EndOfYear,T21A,10T,GRP2,NA,,1,"69,017.00",69017,69017,7.25
Principal Spec Ed,WADU,7/1/2021-EndOfYear,26PY,12M,WADU,NA,,1,"100,000.00",100000,100000,8
Cleaner (02),SS,4/14/2022-EndOfYear,26PY,12M,LAB,OFF,13,1,"31,566.00",31566,6677.42,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,22,0.75,"24,792.00",18894,18894,8
Physical Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,014,1,"57,664.00",57664,57664,7.25
Coordinator of Technology Integration,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"76,491.00",76491,76491,8
School Aide (03),SS,12/31/2021-EndOfYear,T26A,10T,AIDE,B,13,0.75,"21,130.00",15847.5,9508.5,8
Occupational Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,012,1,"59,752.00",59752,59752,7.25
Bus/Comm Liaison 12 Mo,EA,7/1/2021-EndOfYear,26PY,12M,GRP4,NA,,1,"75,544.00",75544,75544,8
Instructional Pathways Coordinator-12 mo,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"97,253.00",97253,97253,8
Instructor Spec Ed,EA,8/30/2021-6/24/2022,T26A,10T,TCH,B,011,1,"60,866.00",64533,64533,7.25
School Aide (03),SS,3/5/2022-EndOfYear,T26A,10T,AIDE,B,13,0.75,"21,130.00",15847.5,6022.05,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,24,0.75,"25,778.00",19633.5,19633.5,8
School Aide,SS,9/7/2021-2/23/2022,T21A,10T,AIDE,B,14,0.75,"21,519.00",16139.25,9199.35,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,010,1,"61,909.00",65387,65387,7.25
Instructor Career & Technical Education,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,010,1,"61,909.00",64631,64631,7.25
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,21,0.75,"24,356.00",18567,18567,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,28,0.75,"28,070.00",21352.5,21352.5,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,06,1,"65,630.00",71376,71376,7.25
InfoTech Network Analyst II,SS,7/1/2021-EndOfYear,26PY,12M,SNET,OFF,19,1,"95,820.00",96340,96340,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,21,1,"34,577.00",34910.5,34910.5,6.67
Speech Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,012,1,"59,752.00",64742,64742,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,20,1,"33,951.00",34284.5,34284.5,6.67
Licensed Practical Nurse,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,27,1,"39,063.00",39063,39063,6.67
Physical Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,A,12,1,"53,252.00",59754,59754,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,10,0.9,"28,684.00",26115.75,26115.75,6.67
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,17,1,"32,261.00",32594.5,32594.5,6.67
Instructor Career & Technical Education (02),EA,5/16/2022-6/24/2022,T21A,10T,TCH,B,013,1,"58,706.00",58706,8805.9,7.25
Instructor Career & Technical Education,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,010,1,"61,909.00",62665,62665,7.25
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,22,0.75,"24,792.00",18894,18894,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,20,1,"33,951.00",34284.5,34284.5,6.67
Teaching  Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,21,1,"34,577.00",34910.5,34910.5,6.67
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,08,1,"64,015.00",70517,70517,7.25
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
Occupational Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,012,1,"59,752.00",59752,59752,7.25
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,A,10,1,"52,836.00",55747,55747,7.25
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
Instructor Career & Technical Education,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,09,1,"62,954.00",65676,65676,7.25
Instructor Career & Technical Education,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,020,1,"53,828.00",53828,53828,7.25
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,18,0.75,"23,133.00",17619.75,17619.75,8
Professional Developement Registrar,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"65,564.00",65564,65564,8
Sr. Application Support Services Asst.,SS,7/1/2021-EndOfYear,26PY,12M,SCSA,OFF,9,1,"54,547.00",54547,54547,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,9,0.9,"28,249.00",25724.25,25724.25,6.67
Speech Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,013,1,"58,706.00",62184,62184,7.25
InfoTech Network Analyst II,SS,7/1/2021-EndOfYear,26PY,12M,SNET,N/A,6,1,"77,701.00",77701,77701,8
Secretary I,SS,7/1/2021-EndOfYear,26PY,12M,STEN,OFF,26,1,"43,589.00",44109,44109,8
Director of Staff Development,AAA,7/1/2021-EndOfYear,26PY,12M,ADM,NA,,1,"120,200.00",120200,120200,8
Psychologist,EA,8/30/2021-EndOfYear,T21A,10T,GRP2,NA,,1,"72,078.00",72078,72078,7.25
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,08,1,"64,015.00",66737,66737,7.25
Administrative Aide,NREP,7/1/2021-EndOfYear,26PY,12M,CONF,NA,,1,"52,384.00",54048,54048,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,09,1,"62,954.00",62954,62954,7.25
Physical Therapist (02),EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,08,0.8,"64,015.00",54196,54196,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,14,0.9,"30,511.00",27760.05,27760.05,6.67
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,20,0.75,"23,921.00",18240.75,18240.75,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
Teaching  Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,25,1,"37,335.00",37668.5,37668.5,6.67
Principal Tech & Car (Voc Ed),WADU,7/1/2021-EndOfYear,26PY,12M,WADU,NA,,1,"103,810.00",103810,103810,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,28,0.75,"28,070.00",21352.5,21352.5,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,20,0.75,"23,921.00",18240.75,18240.75,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,013,1,"58,706.00",62940,62940,7.25
School Aide (02),SS,12/31/2021-EndOfYear,T26A,10T,AIDE,B,13,0.75,"21,130.00",15847.5,9508.5,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
Speech Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,A,9,1,"52,393.00",57131,57131,7.25
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,015,1,"57,108.00",61342,61342,7.25
Physical Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,016,1,"56,388.00",61882,61882,7.25
Physical Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,011,1,"60,866.00",66738,66738,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,23,1,"35,894.00",36227.5,36227.5,6.67
Typist T/PT,NONE,7/1/2021-6/30/2022,,12M,OTHR,NA,,0,17.12,0,0,8
IT Support Technician II,SS,7/1/2021-EndOfYear,26PY,12M,SCSA,N/A,8,1,"53,705.00",53705,53705,8
Behavioral Specialist Coordinator-12m,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"89,151.00",89151,89151,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,23,0.75,"25,282.00",19261.5,19261.5,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,014,1,"57,664.00",60575,60575,7.25
Teaching  Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,12,0.9,"29,526.00",26573.4,26573.4,6.67
Teaching  Assistant,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,14,1,"30,511.00",30511,30511,6.67
School Aide (02),SS,12/31/2021-EndOfYear,T21A,10T,AIDE,B,13,0.75,"21,130.00",15847.5,9508.5,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,20,0.75,"23,921.00",18240.75,18240.75,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,17,0.75,"22,736.00",17352,17352,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,13,0.9,"29,957.00",27261.45,27261.45,6.67
Instructor Career & Technical Education,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,05,1,"66,320.00",69042,69042,7.25
Coordinator of Technology Integration,NONC,10/25/2021-6/30/2022,26PY,12M,CORD,NA,,1,"70,000.00",70000,47923.08,8
Licensed Practical Nurse,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,16,1,"31,675.00",31675,31675,6.67
School Aide,SS,8/30/2021-4/15/2022,T26A,10T,AIDE,B,21,0.75,"24,356.00",18267,13334.91,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,16,0.9,"31,675.00",28807.65,28807.65,6.67
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,010,1,"61,909.00",65072,65072,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,15,1,"31,103.00",31436.5,31436.5,6.67
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,014,1,"57,664.00",61142,61142,7.25
Online Course Instructor,EA,7/1/2021-EndOfYear,,,GRP6,NA,,0.01,0,0,0,7.25
Online Course Instructor,EA,7/1/2021-EndOfYear,,,GRP6,NA,,0.01,0,0,0,7.25
Cleaner,SS,7/19/2021-EndOfYear,26PY,12M,LAB,OFF,18,1,"34,583.00",35103,33482.86,8
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,25,0.75,"26,284.00",20013,20013,8
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,18,0.75,"23,133.00",17649.75,17649.75,8
Director Of Communications,AAA,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"71,028.00",71028,71028,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,017,1,"55,634.00",57776,57776,7.25
Physical Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,A,12,1,"53,252.00",59754,59754,7.25
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,13,1,"29,957.00",30290.5,30290.5,6.67
Administrator of Online Instruction,WADU,7/1/2021-EndOfYear,26PY,12M,WADU,NA,,1,"95,699.00",95699,95699,8
Computer Services Assistant,SS,7/1/2021-EndOfYear,26PY,12M,CSA,OFF,25,1,"50,154.00",50674,50674,8
Laborer,SS,7/1/2021-EndOfYear,26PY,12M,LAB,OFF,16,1,"33,374.00",33462.4,33462.4,8
Licensed Practical Nurse,SS,8/30/2021-EndOfYear,T26A,10T,TA,B,23,1,"35,894.00",35894,35894,6.67
School Aide,SS,8/30/2021-EndOfYear,T21A,10T,AIDE,B,16,0.75,"22,330.00",16747.5,16747.5,8
Clinical Support Personnel,NONE,9/1/2021-6/30/2022,T21A,10T,CORD,NA,,0,40,0,0,7.25
Assistant Principal,WADU,7/1/2021-EndOfYear,26PY,12M,WADU,NA,,1,"84,687.00",84687,84687,8
Instructor Physical Education,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,013,1,"58,706.00",61995,61995,7.25
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,18,0.75,"23,133.00",17649.75,17649.75,8
Psychologist,EA,8/30/2021-EndOfYear,T21A,10T,GRP2,NA,,1,"57,438.00",57438,57438,7.25
School Counselor,EA,8/30/2021-EndOfYear,T26A,10T,GRP2,NA,,1,"63,770.00",63770,63770,7.25
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,20,0.75,"23,921.00",18240.75,18240.75,8
Comp Systems Analyst,SS,7/1/2021-EndOfYear,26PY,12M,WEB,OFF,28,1,"91,224.00",91744,91744,8
COORD OF CASE MNGMT/STUDENT PLACEMT,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"74,263.00",74263,74263,8
Staff Dev Trainer,NONC,7/1/2021-EndOfYear,26PY,12M,CORD,NA,,1,"111,590.00",111590,111590,8
Cleaner,SS,7/12/2021-EndOfYear,26PY,12M,LAB,N/A,5,1,"27,976.00",27976,27222.8,8
Teaching Assistant,SS,8/30/2021-EndOfYear,T21A,10T,TA,B,9,0.9,"28,249.00",25724.25,25724.25,6.67
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,20,0.75,"23,921.00",18240.75,18240.75,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,014,1,"57,664.00",64998,64998,7.25
Online Course Instructor,EA,7/1/2021-EndOfYear,,,GRP6,NA,,0.01,0,0,0,7.25
Sr. Computer Services Assistant,SS,7/1/2021-EndOfYear,26PY,12M,SCSA,OFF,12,1,"56,989.00",57509,57509,8
InfoTech Network Analyst II,SS,7/1/2021-EndOfYear,26PY,12M,SNET,OFF,9,1,"81,277.00",81537,81537,8
Physical Therapist,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,97,1,"78,286.00",78286,78286,7.25
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T26A,10T,TCH,A,11,1,"53,043.00",56143,56143,7.25
Typist-12 Month,SS,7/1/2021-EndOfYear,26PY,12M,TYP,OFF,9,1,"31,574.00",32094,32094,8
Instructor Spec Ed,EA,8/30/2021-EndOfYear,T21A,10T,TCH,B,020,1,"53,828.00",56928,56928,7.25
School Aide,SS,8/30/2021-EndOfYear,T26A,10T,AIDE,B,16,0.75,"22,330.00",16747.5,16747.5,8
Occupational Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,015,1,"57,108.00",57108,57108,7.25
Occupational Therapist,EA,8/30/2021-EndOfYear,T26A,10T,TCH,B,015,1,"57,108.00",57108,57108,7.25
