Job.Title.2003,"Cal.
Code",Name,Position,Effective.2003,Schd.,Grd.,Step,FTE,Pay.2003,Adjusted.2003,Prorated,Hrs/Dy
Psychologist,EA,7/1/2002-EndOfYear,T21,10T,GRP2,NA,,1,"53,142.00",53142,53142,7.25
Teacher Asst SE,SS,7/1/2002-EndOfYear,T26,10T,TA,A,5,1,"19,793.00",20060,20060,6.67
Sr Network Analyst,SS,7/1/2002-EndOfYear,12,12M,SNET,N/A,8,1,"60,883.00",60883,60883,8
Speech Therapist,EA,7/1/2002-EndOfYear,T26,10T,TCH,B,96,1,"45,350.00",47471,47471,7.25
Instr Phys Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,4,1,"34,421.00",35931.5,35931.5,7.25
Teacher Asst SE,SS,7/1/2002-EndOfYear,T21,10T,TA,A,4,1,"19,404.00",19404,19404,6.67
Sr Acct Clerk Typist,SS,7/1/2002-EndOfYear,12,12M,BMM,N/A,13,1,"31,474.00",34474,34474,8
Stock Clerk,SS,7/1/2002-EndOfYear,12,12M,CSA,N/A,4,1,"26,128.00",26128,26128,8
Bldg Maint Mechanic,SS,8/27/2002-EndOfYear,12,12M,BMM,N/A,8,1,"26,971.00",26971,22820.6,8
Cleaner,SS,7/1/2002-EndOfYear,12,12M,LAB,N/A,10,1,"23,246.00",23246,23246,8
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,B,13,1,"12,617.00",12617,12617,6
Sr Account Clerk,SS,7/1/2002-EndOfYear,12,12M,BMM,N/A,9,1,"27,515.00",27515,27515,8
Secretary I,SS,9/24/2002-EndOfYear,S22,10MS,STEN,N/A,17,1,"31,857.00",27308,24080.69,8
Sr Computer Ser Asst,SS,7/1/2002-EndOfYear,12,12M,SCSA,N/A,6,1,"40,317.00",40317,40317,8
Teacher Asst SE,SS,7/1/2002-EndOfYear,T21,10T,TA,A,6,1,"20,188.00",20188,20188,6.67
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,7,1,"36,202.00",38482,38482,7.25
Teacher Asst Voc,SS,7/1/2002-EndOfYear,T26,10T,TA,A,8,1,"21,132.00",21132,21132,6.67
Licensed Pract Nurse,SS,7/1/2002-EndOfYear,T21,10T,TA,A,7,1,"20,669.00",20669,20669,6.67
Account Clerk Typist,SS,7/1/2002-EndOfYear,12,12M,STEN,N/A,9,1,"25,162.00",25162,25162,8
Speech Therapist,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,90,1,"54,750.00",57507,57507,7.25
Sr Computer Ser Asst,SS,7/1/2002-EndOfYear,12,12M,SCSA,N/A,11,0.8,"47,098.00",37845.4,37845.4,8
School Social Worker-10 Month,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,10,1,"37,505.00",41375,41375,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,B,14,1,"12,944.00",12944,12944,6
Teacher Asst SE,SS,7/1/2002-EndOfYear,T21,10T,TA,A,5,1,"19,793.00",19793,19793,6.67
Instructor Voc,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,93,1,"48,456.00",50046,50046,7.25
Teacher Asst Voc,SS,7/1/2002-EndOfYear,T21,10T,TA,B,21,1,"25,060.00",25327,25327,6.67
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,01,1,"40,905.00",43344,43344,7.25
Psychologist,EA,7/1/2002-EndOfYear,T26,10T,GRP2,NA,,1,"41,112.00",41112,41112,7.25
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,7,1,"36,202.00",39277,39277,7.25
School Aide,SS,7/1/2002-EndOfYear,T26,10T,AIDE,A,3,1,"9,970.00",9970,9970,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,B,15,1,"13,275.00",13395,13395,6
Instructor Voc,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,10,1,"37,505.00",37505,37505,7.25
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,5,1,"35,011.00",37132,37132,7.25
Occupational Therapist,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,7,1,"36,202.00",36202,36202,7.25
Bldg Maint Mechanic,SS,7/1/2002-EndOfYear,12,12M,BMM,N/A,17,1,"36,094.00",38010,38010,8
School Social Worker-10 Month,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,98,1,"43,508.00",47378,47378,7.25
Instructor Voc,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,02,1,"39,984.00",39984,39984,7.25
Occupational Therapist,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,3,1,"33,790.00",33790,33790,7.25
Speech Therapist (02),EA,9/30/2002-EndOfYear,T26,10T,TCH,B,01,1,"40,905.00",43821,39658.01,7.25
Instructional Asst,EA,7/1/2002-EndOfYear,T26,10T,TCH,B,98,1,"43,508.00",46000,46000,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,5,1,"10,373.00",10373,10373,6
Instructor Voc,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,12,1,"38,817.00",40407,40407,7.25
School Social Worker-10 Month,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,9,1,"37,114.00",40984,40984,7.25
Teacher Asst SE,SS,7/1/2002-EndOfYear,T21,10T,TA,A,2,1,"18,685.00",18685,18685,6.67
Licensed Pract Nurse,SS,7/1/2002-EndOfYear,T26,10T,TA,A,8,1,"21,132.00",21132,21132,6.67
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,B,96,1,"45,350.00",48478,48478,7.25
School Social Worker-10 Month,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,01,1,"40,905.00",43344,43344,7.25
Cleaner,SS,7/1/2002-EndOfYear,12,12M,LAB,N/A,11,1,"23,786.00",23786,23786,8
School Aide,SS,7/1/2002-EndOfYear,T26,10T,AIDE,A,9,1,"11,311.00",11311,11311,6
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,7,1,"36,202.00",39277,39277,7.25
Occupational Therapist (03),EA,12/2/2002-6/30/2003,T21,10T,TCH,A,2,0.9,"33,200.00",29880,20916,7.25
Instructor Voc,EA,7/1/2002-6/30/2003,T26,10T,TCH,A,8,1,"36,818.00",39698.49,39698.49,7.25
Speech Therapist,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,00,1,"41,672.00",44058,44058,7.25
Sr Computer Ser Asst,SS,7/1/2002-EndOfYear,12,12M,SCSA,N/A,3,1,"36,942.00",36942,36942,8
Teacher Asst SE,SS,7/1/2002-EndOfYear,T21,10T,TA,A,5,1,"19,793.00",19793,19793,6.67
Physical Therapist,EA,7/1/2002-EndOfYear,T21,10T,TCH,B,96,0.5,"45,350.00",22675,22675,7.25
Coordinator Computer Training,NREP,7/1/2002-EndOfYear,12,12M,CORD,NA,,1,"52,346.00",52346,52346,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,4,1,"10,169.00",10169,10169,6
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,5,1,"35,011.00",37768,37768,7.25
Speech Therapist (02),EA,1/27/2003-EndOfYear,T26,10T,TCH,A,2,1,"33,200.00",33200,17430,7.25
Teacher Asst SE,SS,7/1/2002-EndOfYear,T21,10T,TA,A,2,1,"18,685.00",18685,18685,6.67
Psychologist,EA,7/1/2002-EndOfYear,T26,10T,GRP2,NA,,1,"41,112.00",41112,41112,7.25
Psychologist (02),EA,10/7/2002-EndOfYear,T21,10T,GRP2,NA,,1,"40,409.00",40409,35559.9,7.25
Psychologist,EA,7/1/2002-EndOfYear,T21,10T,GRP2,NA,,1,"40,409.00",40409,40409,7.25
School Aide,SS,7/1/2002-EndOfYear,T26,10T,AIDE,A,4,1,"10,169.00",10169,10169,6
Instr Phys Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,5,1,"35,011.00",35011,35011,7.25
Psychologist,EA,7/1/2002-EndOfYear,T26,10T,GRP2,NA,,1,"40,409.00",40409,40409,7.25
Secretary I,SS,7/1/2002-EndOfYear,12,12M,STEN,N/A,11,1,"26,730.00",26730,26730,8
Teacher Asst SE,SS,9/2/2002-EndOfYear,T21,10T,TA,A,2,1,"18,685.00",18685,18685,6.67
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,8,1,"11,021.00",11021,11021,6
Occupational Therapist,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,5,1,"35,011.00",35011,35011,7.25
Teacher Asst SE,SS,9/2/2002-EndOfYear,T21,10T,TA,A,1,1,"18,343.00",18343,18343,6.67
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,8,1,"36,818.00",39575,39575,7.25
Bldg Maint Mechanic,SS,8/27/2002-EndOfYear,12,12M,BMM,N/A,5,1,"25,408.00",25408,21498.4,8
Psychologist,EA,7/1/2002-EndOfYear,T21,10T,GRP2,NA,,1,"39,031.00",39031,39031,7.25
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,3,1,"33,790.00",33949,33949,7.25
School Aide,SS,7/1/2002-EndOfYear,T26,10T,AIDE,A,3,1,"9,970.00",9970,9970,6
Physical Therapist (02),EA,1/28/2003-6/30/2003,T21,10T,TCH,A,1,0.8,"32,610.00",26088,13565.76,7.25
Bus/Comm Liaison 12 Mo,EA,9/1/2002-EndOfYear,12,12M,GRP4,NA,,1,"42,721.00",42721,35490.96,7.25
ASSISTANT PRINCIPAL,NREP,8/1/2002-6/30/2003,11BS,11,OTHR,NA,,1,"43,555.00",43555,43555,8
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,4,1,"34,421.00",37178,37178,7.25
School Aide,SS,7/1/2002-1/10/2003,T26,10T,AIDE,A,4,1,"10,169.00",10169,4419.42,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,4,1,"10,169.00",10169,10169,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,5,1,"10,373.00",10373,10373,6
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,5,1,"35,011.00",37927,37927,7.25
School Social Worker-10 Month on schedul,EA,12/2/2002-6/30/2003,T21,10T,TCH,A,8,1,"36,818.00",39204,27442.8,7.25
Instructor Voc,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,5,1,"35,011.00",35647,35647,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,2,1,"9,792.00",9792,9792,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,9,1,"11,311.00",11311,11311,6
Coord Tech Services,NREP,7/1/2002-EndOfYear,12,12M,CORD,NA,,1,"68,287.00",68287,68287,8
INFO TECH NETWORK  ANALYST I,SS,7/1/2002-EndOfYear,12,12M,SCSA,N/A,10,1,"45,793.00",45793,45793,8
Teacher Asst SE,SS,7/1/2002-EndOfYear,T21,10T,TA,A,2,1,"18,685.00",18685,18685,6.67
Teacher Asst SE (02),SS,10/7/2002-6/30/2003,T21,10T,TA,A,1,1,"18,343.00",18343,16141.82,6.67
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,2,1,"9,792.00",9792,9792,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,7,1,"10,772.00",10772,10772,6
Teacher Asst Voc,SS,9/2/2002-EndOfYear,T26,10T,TA,A,2,1,"18,685.00",18685,18685,6.67
Instructor Alt Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,5,1,"35,011.00",35223,35223,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,3,1,"9,970.00",9970,9970,6
Teacher Asst SE,SS,9/2/2002-EndOfYear,T21,10T,TA,A,1,1,"18,343.00",18343,18343,6.67
Teacher Asst Voc,SS,7/1/2002-EndOfYear,T21,10T,TA,A,2,1,"18,685.00",18685,18685,6.67
Instructor Voc,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,7,1,"36,202.00",41662,41662,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,4,1,"10,169.00",10169,10169,6
Occupational Therapist,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,3,1,"33,790.00",33790,33790,7.25
Occupational Therapist (02),EA,4/9/2003-5/30/2003,T21,10T,TCH,A,3,1,"33,790.00",33790,5905.2,7.25
"Instructor, Wayne County Jail",EA,7/1/2002-6/30/2003,12,12M,GRP4,NA,,1,"34,512.00",34512,34512,8
Teacher Asst SE,SS,9/2/2002-EndOfYear,T21,10T,TA,A,0,1,"17,990.00",17990,17990,6.67
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,2,1,"9,792.00",9792,9792,6
Instructor Voc,EA,9/2/2002-6/30/2003,T21,10T,TCH,A,6,0.5,"35,601.00",18940.5,18940.5,7.25
Child Care Aide-12 Month,SS,7/1/2002-EndOfYear,,12M,CCA,NA,5,1,6.45,0,0,8
Secretary I,SS,7/1/2002-EndOfYear,12,12M,STEN,N/A,18,1,"32,823.00",32823,32823,8
Teacher Asst SE,SS,7/1/2002-EndOfYear,T26,10T,TA,A,5,1,"19,793.00",19793,19793,6.67
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,2,1,"9,792.00",9792,9792,6
Account Clerk Typist,SS,7/1/2002-EndOfYear,12,12M,STEN,N/A,3,1,"21,487.00",21487,21487,8
School Aide,SS,7/1/2002-1/24/2003,T21,10T,AIDE,A,1,1,"9,613.00",9613,4566.15,6
Instructor Speech,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,2,1,"33,200.00",33359,33359,7.25
Typist-12 Month (02),SS,6/16/2003-EndOfYear,12,12M,TYP,N/A,6,1,"22,498.00",22498,951.83,8
Psychologist (02),EA,3/3/2003-EndOfYear,T21,10T,GRP2,NA,,1,"42,206.00",42206,16882.4,7.25
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,7,1,"36,202.00",38482,38482,7.25
Typist-12 Month (02),SS,10/2/2002-EndOfYear,12,12M,TYP,N/A,8,1,"23,434.00",23434,17485.22,8
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,6,1,"35,601.00",35601,35601,7.25
Physical Therapist,EA,7/1/2002-EndOfYear,T21,10T,TCH,A,6,1,"35,601.00",37881,37881,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,1,1,"9,613.00",9613,9613,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,1,1,"9,613.00",9613,9613,6
School Aide,SS,7/1/2002-EndOfYear,T26,10T,AIDE,A,4,1,"10,169.00",10169,10169,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,1,1,"9,613.00",9613,9613,6
Teacher Asst Alt  Education,SS,7/1/2002-EndOfYear,T21,10T,TA,A,6,1,"20,188.00",20188,20188,6.67
Instructor Alt Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,3,1,"33,790.00",36388,36388,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,9,1,"11,311.00",11311,11311,6
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,1,1,"9,613.00",9613,9613,6
Instructor Spec Ed,EA,7/1/2002-EndOfYear,T26,10T,TCH,A,2,1,"33,200.00",36752,36752,7.25
School Aide,SS,7/1/2002-EndOfYear,T21,10T,AIDE,A,4,1,"10,169.00",10169,10169,6
School Aide,SS,7/1/2002-EndOfYear,T26,10T,AIDE,A,1,1,"9,613.00",9613,9613,6
Physical Therapist,EA,9/2/2002-EndOfYear,T21,10T,TCH,A,4,0.6,"34,421.00",23610.6,23610.6,7.25
Teacher Asst Voc,SS,7/1/2002-EndOfYear,T26,10T,TA,A,4,1,"19,404.00",19404,19404,6.67
School Aide (02),SS,9/27/2002-EndOfYear,T21,10T,AIDE,A,5,1,"10,373.00",10373,9439.44,6
Coord Resource,EA,9/2/2002-EndOfYear,11BS,11,GRP3,NA,,1,"43,031.00",43031,38728.8,8
School Aide,SS,9/2/2002-EndOfYear,T21,10T,AIDE,A,4,1,"10,169.00",10169,10169,6
Instructor Spec Ed,EA,9/16/2002-EndOfYear,T26,10T,TCH,A,1,1,"32,610.00",32610,30979.5,7.25
School Aide,SS,10/7/2002-EndOfYear,T21,10T,AIDE,A,5,1,"10,373.00",10373,9128.22,6
School Aide,SS,11/12/2002-EndOfYear,T21,10T,AIDE,A,2,1,"9,792.00",9792,7490.88,6
School Aide,SS,11/1/2002-EndOfYear,T21,10T,AIDE,A,1,1,"9,613.00",9613,7690.4,6
School Aide,SS,12/2/2002-EndOfYear,T21,10T,AIDE,A,1,1,"9,613.00",9613,6729.1,6
School Aide,SS,1/21/2003-EndOfYear,T21,10T,AIDE,A,0,1,"9,428.00",9428,5138.26,6
School Aide,SS,1/21/2003-EndOfYear,T21,10T,AIDE,A,1,1,"9,613.00",9613,5239.13,6
170,Grand Total,"4,525,277.58",,,,,,,,,,
Ver. 26.01.12.2430,,,,,,,,,,,,
