Job.Title.2007,"Cal.
Code",Name,Position,Effective.2007,Schd.,Grd.,Step,FTE,Pay.2007,Adjusted.2007,Prorated,Hrs/Dy
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,7,1,"39,189.00",42185,42185,7.25
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,7,0.75,"15,417.00",11563,11563,6
Physical Therapist,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,5,1,"37,820.00",37820,37820,7.25
Summer School Teacher,EA,7/10/2006-8/18/2006,SUMM,SUMS,TCH,B,93,1,"9,254.10",9254.1,9254.1,7.25
Bus/Comm Liaison 12 Mo,EA,7/1/2006-EndOfYear,12,12M,GRP4,NA,,1,"49,546.00",49546,49546,8
Coord Resource,EA,7/1/2006-EndOfYear,2611,11M,GRP3,NA,,1,"56,540.00",56540,56540,8
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,8,1,"39,920.00",43099,43099,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,8,0.75,"15,725.00",11794,11794,6
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,B,9,0.75,"16,041.00",12031,12031,6
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,9,1,"40,604.00",43966,43966,7.25
Instructor Voc,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,9,1,"40,604.00",42434,42434,7.25
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,6,0.75,"15,141.00",11356,11356,6
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,B,13,0.75,"17,491.00",13118,13118,6
Coord Tech Services,NONC,7/1/2006-EndOfYear,12,12M,CORD,NA,,1,"79,579.00",79579,79579,8
information tech net analyst II,SS,7/1/2006-EndOfYear,12,12M,SNET,N/A,4,1,"60,404.00",60404,60404,8
Teacher Asst SE,SS,9/1/2006-EndOfYear,T21,10T,TA,A,6,1,"21,670.00",21670,21670,6.67
Teacher Asst SE (02),SS,9/1/2006-EndOfYear,T21,10T,TA,A,5,1,"21,274.00",21274,21274,6.67
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,6,0.75,"15,141.00",11356,11356,6
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,B,11,0.75,"16,657.00",12493,12493,6
Instructor Voc,EA,9/1/2006-6/30/2007,T21,10T,TCH,A,6,1,"38,504.00",38504,38504,7.25
"Instructor , Experiential Learning",EA,9/1/2006-EndOfYear,T26,10T,TCH,A,9,1,"40,604.00",41336,41336,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,7,0.75,"15,417.00",11563,11563,6
Teacher Asst SE,SS,9/1/2006-EndOfYear,T21,10T,TA,A,5,1,"21,274.00",21274,21274,6.67
Teacher Asst Voc,SS,9/1/2006-EndOfYear,T21,10T,TA,A,6,1,"21,670.00",21670,21670,6.67
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,11,1,"41,986.00",48276,48276,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,8,0.75,"15,725.00",11794,11794,6
Occupational Therapist,EA,10/16/2006-EndOfYear,T21,10T,TCH,A,7,1,"39,189.00",39189,33310.6,7.25
"Instructor, Wayne County Jail",EA,7/1/2006-6/30/2007,12,12M,GRP4,NA,,1,"40,025.00",40025,40025,8
Teacher Asst SE,SS,9/1/2006-EndOfYear,T21,10T,TA,A,4,1,"20,865.00",20865,20865,6.67
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,8,0.75,"15,725.00",11794,11794,6
Instructor Voc,EA,9/1/2006-6/30/2007,T21,10T,TCH,A,10,0.6,"41,289.00",26351.4,26351.4,7.25
Teacher Asst Voc,SS,10/31/2006-EndOfYear,T21,10T,TA,A,6,1,"21,670.00",21670,17444.35,6.67
School Aide,SS,10/3/2006-EndOfYear,T21,10T,AIDE,A,3,0.75,"14,367.00",10775,9643.85,8
Secretary I,SS,7/1/2006-EndOfYear,12,12M,STEN,OFF,22,1,"38,067.00",38067,38067,8
Web Developer,SS,7/1/2006-EndOfYear,12,12M,WEB,NA,6,1,"49,578.00",49578,49578,8
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,8
Typist-12 Month,SS,7/1/2006-EndOfYear,12,12M,TYP,OFF,10,1,"26,092.00",26092,26092,8
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,11,1,"41,986.00",44616,44616,7.25
Typist-12 Month XX,NREP,7/1/2006-EndOfYear,12,12M,CONF,NA,,1,"27,954.00",27954,27954,8
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,10,1,"41,289.00",41289,41289,7.25
Physical Therapist,EA,1/22/2007-EndOfYear,T21,10T,TCH,A,11,1,"41,986.00",44616,24092.64,7.25
Teacher Asst SE,SS,10/26/2006-6/30/2007,T21,10T,TA,A,0,0.9,"19,473.00",17525.7,14371.09,6.67
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,6
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,8,0.75,"15,725.00",11794,11794,6
Teacher Asst Voc,SS,9/1/2006-EndOfYear,T21,10T,TA,B,10,1,"23,414.00",23414,23414,6.67
Instructional Asst,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,7,1,"39,189.00",44381,44381,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,B,13,0.75,"17,491.00",13118,13118,6
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,8
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,6,1,"38,504.00",42598,42598,7.25
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,8,0.75,"15,725.00",11794,11794,6
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,4,1,"37,454.00",41548,41548,7.25
Physical Therapist,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,8,1,"39,920.00",45600,45600,7.25
Teacher Asst Voc,SS,9/1/2006-EndOfYear,T26,10T,TA,A,8,1,"22,504.00",22504,22504,6.67
Teacher Asst SE,SS,9/1/2006-6/30/2007,T21,10T,TA,A,2,0.9,"20,205.00",18184.5,18184.5,6.67
School Social Worker-10 Month on schedul,EA,10/16/2006-EndOfYear,T21,10T,TCH,A,5,1,"37,820.00",42280,35938,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,8,0.75,"15,725.00",11794,11794,6
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,5,1,"37,820.00",39040,39040,7.25
School Aide,SS,9/1/2006-5/3/2007,T21,10T,AIDE,B,9,0.75,"16,041.00",12030.75,9805.07,8
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,6
Psychologist,EA,9/1/2006-EndOfYear,T21,10T,GRP2,NA,,1,"41,388.00",41388,41388,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,2,0.75,"14,117.00",10588,10588,8
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,6
Instructor Voc,EA,9/1/2006-EndOfYear,T21,10T,TCH,B,05,1,"43,497.00",43497,43497,7.25
Teacher Asst SE,SS,11/6/2006-6/30/2007,T21,10T,TA,A,1,0.9,"19,836.00",17852.4,14014.13,6.67
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,4,0.75,"14,579.00",10934,10934,6
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,5,1,"37,820.00",41182,41182,7.25
On Line  Course Instructor,EA,7/1/2006-6/30/2007,,10T,GRP6,NA,,0,0,0,0,7.25
Cleaner,SS,7/1/2006-EndOfYear,12,12M,LAB,N/A,3,1,"21,676.00",21676,21676,8
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,B,10,0.75,"16,360.00",12270,12270,6
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,3,0.75,"14,367.00",10775,10775,6
Summer Teacher Aide,SS,7/10/2006-8/18/2006,SUMM,SUMS,AIDE,,,0.75,"1,588.20",1588.2,1588.2,6
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,2,1,"36,488.00",38562,38562,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,4,0.75,"14,579.00",10934,10934,6
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,2,0.75,"14,117.00",10588,10588,6
Computer Serv Asst,SS,7/1/2006-EndOfYear,12,12M,CSA,OFF,10,1,"31,523.00",31523,31523,8
Laborer,SS,5/21/2007-EndOfYear,12,12M,LAB,N/A,1,1,"20,911.00",20911,2412.81,8
Summer Teacher Aide,SS,7/10/2006-8/18/2006,SUMM,SUMS,AIDE,A,1,0.75,"1,559.40",1559.4,1559.4,6
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,4,1,"37,454.00",38369,38369,7.25
Instr Phys Ed,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,6,1,"38,504.00",41683,41683,7.25
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,3,0.75,"14,367.00",10775,10775,6
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,2,0.75,"14,117.00",10588,10588,6
School Counselor,EA,9/1/2006-EndOfYear,T26,10T,GRP2,NA,,1,"41,824.00",41824,41824,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,6
Comp Systems Analyst,SS,7/1/2006-EndOfYear,12,12M,WEB,OFF,13,1,"57,497.00",57497,57497,8
Case Mgr/Career Coun,EA,7/25/2006-6/30/2007,12,12M,GRP4,NA,,1,"38,863.00",38863,36471.43,8
Staff Dev Trainer,NONC,7/1/2006-EndOfYear,12,12M,CORD,NA,,1,"73,948.00",73948,73948,8
School Counselor,EA,9/1/2006-6/30/2007,T21,10T,GRP2,NA,,1,"42,435.00",42435,42435,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,2,0.75,"14,117.00",10588,10588,6
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,8
Instructor Spec Ed,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,5,1,"37,820.00",44910,44910,7.25
Computer Serv Asst,SS,7/1/2006-EndOfYear,12,12M,CSA,N/A,5,1,"28,642.00",28642,28642,8
Information Technology Network Tech,SS,1/4/2007-EndOfYear,12,12M,CSA,N/A,4,1,"28,092.00",28092,13721.86,8
Physical Therapist (04),EA,3/2/2007-EndOfYear,T21,10T,TCH,B,97,0.9,"51,347.00",46212.3,18253.85,7.25
Student Aide,,7/1/2006-6/30/2007,,,,,,0,10,0,0,8
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,5,0.75,"14,864.00",11148,11148,6
Occupational Therapist,EA,9/1/2006-EndOfYear,T21,10T,TCH,A,4,1,"37,454.00",37454,37454,7.25
Occupational Therapist,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,4,1,"37,454.00",37454,37454,7.25
"Instructor , Experiential Learning",EA,9/1/2006-6/30/2007,T21,10T,TCH,A,3,1,"36,985.00",36985,36985,7.25
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,3,0.75,"14,367.00",10775,10775,6
Teacher Asst Voc,SS,9/1/2006-EndOfYear,T21,10T,TA,A,2,1,"20,205.00",20205,20205,6.67
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,1,0.75,"13,860.00",10395,10395,6
"Instructor , Experiential Learning",EA,9/1/2006-EndOfYear,T21,10T,TCH,A,2,1,"36,488.00",36945.5,36945.5,7.25
Staff Dev Trainer,NONC,7/1/2006-EndOfYear,12,12M,CORD,NA,,1,"63,900.00",63900,63900,8
Physical Therapist (04),EA,5/25/2007-6/30/2007,T21,10T,TCH,A,9,1,"40,604.00",40604,5075.5,7.25
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,B,9,0.75,"16,041.00",12031,12031,8
Sr Computer Ser Asst (02),SS,1/16/2007-5/22/2007,12,12M,SCSA,N/A,2,1,"39,197.00",39197,13718.95,8
School Aide,SS,9/1/2006-EndOfYear,T21,10T,AIDE,A,1,0.75,"13,860.00",10395,10395,8
Instructor Voc,EA,9/1/2006-EndOfYear,T26,10T,TCH,A,8,1,"39,920.00",43099,43099,7.25
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,0,0.75,"13,607.00",10205,10205,8
Instructor Voc,EA,9/1/2006-6/30/2007,T26,10T,TCH,A,5,0.5,"37,820.00",21445,21445,7.25
School Aide,SS,9/1/2006-EndOfYear,T26,10T,AIDE,A,2,0.75,"14,117.00",10588,10588,8
Physical Therapist,EA,9/18/2006-EndOfYear,T26,10T,TCH,A,5,1,"37,820.00",37820,35929,7.25
Speech Therapist,EA,9/18/2006-EndOfYear,T21,10T,TCH,B,05,1,"43,497.00",44686.5,42452.25,7.25
"Instructor , Experiential Learning",EA,9/1/2006-EndOfYear,T21,10T,TCH,A,2,1,"36,488.00",36488,36488,7.25
School Aide,SS,11/1/2006-EndOfYear,T21,10T,AIDE,A,2,0.75,"14,117.00",10588,8470.2,8
School Aide,SS,11/27/2006-EndOfYear,T21,10T,AIDE,A,0,0.75,"13,607.00",10205,7347.8,8
"Instructor, Literacy",EA,12/6/2006-6/30/2007,12,12M,GRP4,NA,,1,"42,368.00",42368,24117.17,8
Cleaner,SS,12/18/2006-EndOfYear,12,12M,LAB,N/A,0,1,"20,528.00",20528,11053.54,8
Instructor Voc,EA,1/2/2007-6/30/2007,T26,10T,TCH,B,06,0.5,"43,044.00",24667,14676.87,7.25
School Aide,SS,1/22/2007-EndOfYear,T21,10T,AIDE,A,0,0.75,"13,607.00",10205,5510.87,8
Sr Acct Clerk Typist,SS,2/5/2007-EndOfYear,12,12M,BMM,N/A,7,1,"28,324.00",28324,11438.54,8
School Aide,SS,3/1/2007-EndOfYear,T21,10T,AIDE,A,7,0.75,"15,417.00",11563,4625.1,8
School Aide,SS,3/5/2007-EndOfYear,T21,10T,AIDE,A,3,0.75,"14,367.00",10775,4202.34,8
School Aide,SS,3/22/2007-6/30/2007,T21,10T,AIDE,A,0,0.75,"13,607.00",10205,3418.79,8
Instructor Spec Ed,EA,3/22/2007-6/30/2007,T21,10T,TCH,A,1,1,"35,996.00",38192,12794.32,7.25
Information Technology Network Tech,SS,4/23/2007-EndOfYear,12,12M,CSA,N/A,0,1,"26,219.00",26219,5042.12,8
MANAGER OF FINANCIAL OPERATIONS,NREP,6/11/2007-EndOfYear,12,12M,CONF,NA,,1,"55,000.00",55000,3173.08,8
225,Grand Total,"6,630,808.36",,,,,,,,,,
Ver. 26.01.12.2430,,,,,,,,,,,,
